Date,Close,MOM_5,MOM_10,MOM_14,STCK,STCD,close_5_sma,close_5_ema,close_10_sma,close_10_ema,close_14_sma,close_14_ema,close_30_sma,close_30_ema,close_50_sma,close_50_ema,close_100_sma,close_100_ema,close_200_sma,close_200_ema,macd_26_13_19,macd_45_25_15,rsi_14,rsi_28,wr_14,wr_28,wr_50,wr_100,cci_14,cci_50,cci_100
2018-01-26,22.856667,-0.477999999999998,0.326666000000003,1.751334,60.77780000000009,62.330982318981974,23.0763998,22.925864053887707,22.9917333,22.88267037694853,22.817190571428572,22.812127851636372,22.446629777777776,22.649981124603798,22.446629777777776,22.57450845866505,22.446629777777776,22.51247393412573,22.446629777777776,22.47997272735732,0.1698286635852604,0.1698286635852604,59.137261259373155,61.87816663792023,-39.222199999999916,-32.1962751715957,-32.1962751715957,-32.1962751715957,-13.889306676913172,28.873908232012994,28.873908232012994
2018-01-29,23.302,-0.13533200000000178,0.8873329999999982,0.8746660000000013,66.85799611631126,60.167261738702486,23.049333400000002,23.051299285545472,23.0804666,22.960634151864564,22.879666714285715,22.882055607843,22.491649263157896,22.708538896184656,22.491649263157896,22.62809617412463,22.491649263157896,22.561926141441546,22.491649263157896,22.527240833106674,0.1826822791645668,0.1826822791645668,64.57667141775133,65.832871759352,-33.142003883688744,-20.010944915607855,-20.010944915607855,-20.010944915607855,35.13399404288746,61.19441306359522,61.19441306359522
2018-01-30,23.054667,-0.46466600000000113,0.3839989999999993,0.8086669999999998,51.86887735555361,59.83489115728832,22.9564002,23.052422194721288,23.118866500000003,22.978045687565622,22.937428642857146,22.906465571908317,22.519800150000002,22.73885775866595,22.519800150000002,22.658471498916025,22.519800150000002,22.5915214507148,22.519800150000002,22.55619214252145,0.17426245263484574,0.17426245263484574,59.814422199625945,62.12118342182377,-48.131122644446386,-26.778541945705037,-26.778541945705037,-26.778541945705037,17.14628297868833,54.02256816849172,54.02256816849172
2018-01-31,23.620667,0.5613330000000012,0.4766680000000001,1.3006670000000007,77.276101321586,65.33432493115028,23.0686668,23.241875112428886,23.1665333,23.09663943561564,23.030333428571428,23.00665510966064,22.57222238095238,22.814356871938767,22.57222238095238,22.724863624242786,22.57222238095238,22.65094231147439,22.57222238095238,22.612109932248835,0.20311460779536716,0.20311460779536716,65.99462927191385,66.59128241007639,-22.723898678414,-11.291486360582931,-11.291486360582931,-11.291486360582931,99.52506628948733,92.217854778148,92.217854778148
2018-02-01,23.283333,0.7739999999999974,0.3119999999999976,0.7533320000000003,58.06930975374942,62.40476281029635,23.2234668,23.255696255580972,23.197733300000003,23.13099939008011,23.084142857142858,23.045200178305667,22.60454559090909,22.85368005739313,22.60454559090909,22.76228382057589,22.60454559090909,22.686120785690747,22.60454559090909,22.645929792907936,0.20040495848879658,0.20040495848879658,60.065557716112664,62.06438019908226,-41.93069024625057,-20.521716764737683,-20.521716764737683,-20.521716764737683,95.76236148163402,91.71294191503664,91.71294191503664
2018-02-02,22.916668,0.06000099999999975,-0.41799899999999823,0.5020009999999999,34.824987320036534,56.72346613179065,23.235467,23.142676766476356,23.155933400000002,23.091640473207452,23.12000007142857,23.027400315459207,22.61811613043478,22.858861364600074,22.61811613043478,22.77234862703451,22.61811613043478,22.698502041536692,22.61811613043478,22.659040902921966,0.1710171899266264,0.1710171899266264,54.34984452829849,57.64700686821394,-65.17501267996346,-30.55451046812767,-30.55451046812767,-30.55451046812767,-30.521760451463162,43.489813094580065,43.489813094580065
2018-02-05,22.208668,-1.0933320000000002,-1.228664000000002,-0.46199999999999974,0.47274579836053143,31.122347624048828,23.0168006,22.831322015518168,23.033067,22.92978929836448,23.087000071428573,22.914598824350673,22.601055791666667,22.806309696532548,22.601055791666667,22.736530911793757,22.601055791666667,22.673058679767106,22.601055791666667,22.638038679308316,0.0975009989598945,0.0975009989598945,45.3718405086565,50.45595847753534,-99.52725420163947,-49.927011094040104,-49.927011094040104,-49.927011094040104,-173.93071380714525,-14.214423731090015,-14.214423731090015
2018-02-06,22.264668,-0.7899989999999981,-1.2546649999999993,-0.8793310000000005,28.297316417105716,21.198349845167595,22.8588008,22.642429863147573,22.9076005,22.80805152956933,23.024190714285712,22.825450131096936,22.58760028,22.76323418094347,22.58760028,22.707259609616617,22.58760028,22.652506287104885,22.58760028,22.62124339432393,0.04307803366483043,0.04307803366483043,46.12984050490164,50.957763212261504,-71.7026835828943,-48.394722908939656,-48.394722908939656,-48.394722908939656,-199.4191116647335,-51.67106867279747,-51.67106867279747
2018-02-07,23.0,-0.620667000000001,-0.059333999999999776,0.028666999999998666,58.108093316279295,28.95938517724851,22.7346674,22.76162305563443,22.9016671,22.843141481111843,23.026238357142855,22.84930109097692,22.60346180769231,22.78178514179428,22.60346180769231,22.725014196411525,22.60346180769231,22.66947604649591,22.60346180769231,22.637704285558417,0.05184012158486695,0.05184012158486695,54.96616556636745,56.90192837887327,-41.891906683720705,-28.27435619954222,-28.27435619954222,-28.27435619954222,-43.24626468125352,25.158424348102816,25.158424348102816
2018-02-08,21.015333,-2.2680000000000007,-1.4940000000000033,-2.3193340000000013,1.3725490196077796,29.259319584330928,22.2810674,22.179516124790418,22.7522671,22.50933204550306,22.860571642857142,22.599529375342975,22.544642222222222,22.64526968280908,22.544642222222222,22.623498596644993,22.544642222222222,22.590975513983103,22.544642222222222,22.569481623959927,-0.08261606744505201,-0.08261606744505201,37.22043916060756,42.48792622498524,-98.62745098039221,-82.57938826130446,-82.57938826130446,-82.57938826130446,-183.13765832511947,-85.4673365487671,-85.4673365487671
2018-02-09,20.694668,-2.2220000000000013,-2.1619990000000016,-2.7426640000000013,23.82113991803166,27.767260751306242,21.8366674,21.68456094207405,22.5360672,22.178191396277317,22.66466707142857,22.34084205552196,22.478571714285714,22.49642292738512,22.478571714285714,22.511233974010004,22.478571714285714,22.503404376408067,22.478571714285714,22.493095525291682,-0.2094217287477953,-0.2094217287477953,35.24077126844372,40.75799595274444,-76.17886008196834,-76.17886008196834,-76.17886008196834,-76.17886008196834,-248.42584196769985,-184.0683655392656,-184.0683655392656
2018-02-12,21.048668,-1.1600000000000001,-2.2533320000000003,-2.4706650000000003,32.311276165065664,19.1683217009017,21.6046674,21.472594969915328,22.310734,21.972211904058582,22.488191,22.165792417605434,22.42926468965517,22.387235008028558,22.42926468965517,22.42769380974889,22.42926468965517,22.43795142148539,22.42926468965517,22.436002835900663,-0.28040557662709276,-0.28040557662709276,39.09218564380145,43.39646839119326,-67.68872383493434,-68.10158474316773,-68.10158474316773,-68.10158474316773,-156.72513445620137,-140.49732489905236,-140.49732489905236
2018-02-13,21.577333,-0.6873350000000009,-1.477333999999999,-1.4820010000000003,44.5300376779719,33.55415125368974,21.467200400000003,21.507507828684094,22.163000599999997,21.90024089504565,22.382333785714284,22.086244253491067,22.40086696666667,22.32681195348148,22.40086696666667,22.379976427632467,22.40086696666667,22.400181089387086,22.40086696666667,22.40303787425985,-0.2941685326263972,-0.2941685326263972,44.409374886485,47.04879991746353,-55.469962322028096,-56.038949808176106,-56.038949808176106,-56.038949808176106,-92.13152183569169,-93.46753074089786,-93.46753074089786
2018-02-14,21.487333,-1.5126670000000004,-2.1333340000000014,-1.022000000000002,42.449914090895845,39.76374264464447,21.164667,21.5007828624085,21.9496672,21.825017212359835,22.30933378571429,22.005432468940164,22.404822466666666,22.264807874690888,22.371398129032258,22.33071877194807,22.371398129032258,22.361060762054187,22.371398129032258,22.36885546017259,-0.3080918954634235,-0.3080918954634235,43.709799453906285,46.51887772235546,-57.550085909104155,-58.09249438583728,-58.09249438583728,-58.09249438583728,-66.74081567925785,-76.73362046054984,-76.73362046054984
2018-02-15,22.271334,1.2560010000000013,-1.0119989999999994,-0.5853330000000021,60.57012489524265,49.1833588880368,21.415867199999997,21.757633836940002,21.8484673,21.906297904079484,22.267524285714284,22.041253632802103,22.442200266666664,22.265285433237285,22.368271125,22.327493312363465,22.368271125,22.357302148117324,22.368271125,22.36531208783624,-0.257696234086346,-0.257696234086346,50.95736972131856,51.457998159257585,-39.42987510475736,-40.203816581049054,-40.203816581049054,-40.203816581049054,-19.74624859174288,-30.08837739888547,-30.08837739888547
2018-02-16,22.365999,1.6713309999999986,-0.5506690000000027,-0.936001000000001,62.75806822158212,55.2593690692402,21.7501334,21.960422537978474,21.793400400000003,21.989991283078915,22.20066707142857,22.08494159547616,22.488578,22.272592015228348,22.368202272727274,22.329553624571446,22.368202272727274,22.357658582581372,22.368202272727274,22.365336404719734,-0.20831921247691554,-0.20831921247691554,51.76493934293567,52.012930989111524,-37.24193177841788,-38.04382994277912,-38.04382994277912,-38.04382994277912,21.525050047715695,8.926750331816649,8.926750331816649
2018-02-20,22.318001,1.2693329999999996,0.10933299999999946,-0.7366659999999996,61.64871520011016,61.65896943897831,22.004,22.079615481438,21.804333699999997,22.04969441009777,22.148048071428573,22.11625758275308,22.529000266666667,22.27586010331425,22.36672576470588,22.32894419119456,22.36672576470588,22.356066958275694,22.36672576470588,22.363702305965752,-0.17088435091281085,-0.17088435091281085,51.30365058150823,51.70214653998044,-38.35128479988983,-39.1390080832078,-39.1390080832078,-39.1390080832078,20.721430606604827,2.5160475389344663,2.5160475389344663
2018-02-21,22.219999,0.642666000000002,-0.04466899999999896,-1.4006679999999996,59.38364551365881,61.2634763117837,22.1325332,22.12641001976202,21.799866799999997,22.08068648641949,22.048000357142858,22.130182802210104,22.522089100000002,22.271869521050924,22.36253357142857,22.32327378746716,22.36253357142857,22.350714804241857,22.36253357142857,22.358860395972414,-0.1469739041125635,-0.1469739041125635,50.31770160511837,51.05619129226361,-40.61635448634119,-41.375135590984975,-41.375135590984975,-41.375135590984975,29.355262900575006,0.5200665619814608,0.5200665619814608
2018-02-22,23.077999,1.5906659999999988,0.07799899999999838,-0.20533400000000057,89.89331874336749,70.3085598190455,22.4506664,22.44360649173356,21.8076667,22.262148279224608,22.033333642857144,22.25729426518521,22.549822399999996,22.329061610983256,22.38240761111111,22.362058192132867,22.38240761111111,22.378774039971038,22.38240761111111,22.3825289309822,-0.06205655206872507,-0.06205655206872507,57.93890836311632,56.042441171385356,-10.106681256632505,-21.79801061728182,-21.79801061728182,-21.79801061728182,92.03399695961318,47.71469743464288,47.71469743464288
2018-02-23,23.469999,1.1986650000000019,2.454666000000003,0.553331,95.11868629575682,81.46521685092772,22.6903994,22.785737432250084,22.0531333,22.48188852586327,22.072857285714285,22.41980369613051,22.5881557,22.409489973939934,22.411801972972974,22.418309165671264,22.411801972972974,22.42009839211933,22.411801972972974,22.41751672386338,0.03470239631600691,0.03470239631600691,60.890699193353626,58.066532475542864,-4.8813137042431824,-12.853683123468626,-12.853683123468626,-12.853683123468626,147.22275722476164,100.43244119615261,100.43244119615261
2018-02-26,23.827999,1.4619999999999997,3.1333309999999983,1.619330999999999,97.54048005155664,94.18416169689364,22.982799399999998,23.13315802552823,22.3664664,22.726755345004065,22.188523785714285,22.6083831835431,22.6314223,22.50889112760027,22.449070315789474,22.48906260059515,22.449070315789474,22.472468937357426,22.449070315789474,22.461910397347932,0.13716771532598315,0.13716771532598315,63.4158082900847,59.818839630403374,-2.4595199484433556,-4.685139136772014,-4.685139136772014,-4.685139136772014,150.53353053437408,126.4743734423442,126.4743734423442
2018-02-27,23.399332,1.0813310000000023,2.350664000000002,1.1346640000000008,86.20266219632927,92.95394284788091,23.1990656,23.221882695721575,22.601532799999998,22.849090840550385,22.269571214285715,22.71424201271674,22.66424446666667,22.570943325641043,22.473436,22.534253756177122,22.473436,22.506356536713373,22.473436,22.490793237215446,0.18315038397705763,0.18315038397705763,58.54178330797035,56.86797999243638,-13.79733780367073,-14.466103508686215,-14.466103508686215,-14.466103508686215,111.34068231479955,105.90549477851981,105.90549477851981
2018-02-28,22.870667,0.6506679999999996,1.2933340000000015,-0.12933299999999903,74.0457128796999,85.92961837586195,23.329199199999998,23.10481078656,22.7308662,22.853015060213785,22.260333142857146,22.735167029422925,22.670911099999998,22.59172273577376,22.483366775,22.55078289619468,22.483366775,22.51945675650762,22.483366775,22.502258334720644,0.17665390423454497,0.17665390423454497,53.11941862731897,53.49306509714539,-25.95428712030009,-26.52873844367784,-26.52873844367784,-26.52873844367784,69.31978565415986,61.344079065846444,61.344079065846444
2018-03-01,22.062,-1.0159989999999972,0.5746670000000016,1.046667000000003,55.449959930231515,71.8994450020869,23.1259994,22.75720717008235,22.7883329,22.709155700392664,22.335095071428572,22.645156608371867,22.634844466666667,22.555173711958602,22.473089536585366,22.527003152611755,22.473089536585366,22.50326864505044,22.473089536585366,22.489234241742754,0.10756753032127975,0.10756753032127975,46.08741663714969,48.89047102175184,-44.550040069768485,-44.98022436571707,-44.98022436571707,-44.98022436571707,9.026514261730876,-3.860919074507279,-3.860919074507279
2018-03-02,22.341333,-1.1286660000000026,0.06999899999999926,1.6466649999999987,53.7216160934991,61.07242963447683,22.900266199999997,22.61858244114961,22.7953328,22.642264221868857,22.452713999999997,22.604547158210917,22.613844466666666,22.540485257588166,22.46995247619048,22.518054558774686,22.46995247619048,22.497626136505666,22.46995247619048,22.484943147903948,0.0737200535098097,0.0737200535098097,48.61774031626408,50.41863671871838,-46.2783839065009,-38.60663806003013,-38.60663806003013,-38.60663806003013,-37.702135568379184,-38.698892787116634,-38.698892787116634
2018-03-05,22.223333,-1.6046659999999981,-0.1426659999999984,1.174665000000001,43.89217308010663,51.02124970127908,22.579333,22.486832623902657,22.781066199999998,22.56608128180439,22.536618642857146,22.553610292867788,22.5768,22.518790983063916,22.46421713953488,22.503976530490974,22.46421713953488,22.48821026271306,22.46421713953488,22.477494975011204,0.03727947390678921,0.03727947390678921,47.60137490004268,49.766765194871745,-56.10782691989337,-40.840096903302474,-41.29906317296364,-41.29906317296364,-35.15584555778909,-23.043658042403955,-23.043658042403955
2018-03-06,21.879999,-1.5193329999999996,-0.43800199999999734,0.3026660000000021,23.342140910381563,40.3186433613291,22.2754664,22.284554745654898,22.737265999999998,22.441320790070353,22.558237642857144,22.46362963215019,22.5248889,22.475264672276957,22.450939454545452,22.47442358406224,22.450939454545452,22.467630656925472,22.450939454545452,22.460793282778308,-0.018212021220872288,-0.018212021220872288,44.67494183953296,47.898154769785144,-76.65785908961844,-48.735255532444945,-49.13297066214941,-49.13297066214941,-67.51802350409918,-41.93638903273178,-41.93638903273178
2018-03-07,22.153334,-0.717333,-0.06666500000000042,0.6660010000000014,27.607893179566023,31.61406905668474,22.1319998,22.240814496582338,22.7305995,22.38895328498606,22.60580914285714,22.42219069723197,22.4793556,22.453407980080115,22.444326,22.45933896309787,22.444326,22.45714321158866,22.444326,22.452350915710092,-0.04028303496013663,-0.04028303496013663,47.44504463189104,49.46471386855375,-72.39210682043398,-42.44976331816771,-42.89624169398256,-42.89624169398256,-88.75156277138537,-52.25805231710183,-52.25805231710183
2018-03-08,21.940001,-0.12199900000000241,-1.1379979999999996,-0.33133300000000077,19.241889898780332,23.397307996242642,22.107599999999998,22.140543330258772,22.6167997,22.30731759898055,22.5821425,22.357809621840833,22.4420445,22.4186687682915,22.43336241304348,22.43512870025705,22.43336241304348,22.44011818094523,22.43336241304348,22.438524635452975,-0.07366646219020723,-0.07366646219020723,45.528983173074025,48.28953555265357,-80.75811010121967,-47.355475760951926,-47.76389530938474,-47.76389530938474,-81.9607030408767,-46.68171179101895,-46.68171179101895
2018-03-09,21.811333,-0.5299999999999976,-1.6586660000000002,-0.5546659999999974,14.196083998464387,20.348622358936915,22.0016,22.030806552925,22.4509331,22.21713135192031,22.542523499999998,22.284858557762472,22.41877783333333,22.377702909892466,22.42012774468085,22.406262537127446,22.42012774468085,22.419685771446957,22.42012774468085,22.42188274265178,-0.10897567093571325,-0.10897567093571325,44.365236193616745,47.582466233207015,-85.80391600153561,-50.31426886182305,-50.699733906257,-50.699733906257,-98.68672556124649,-69.006149730194,-69.006149730194
2018-03-12,23.034,0.8106669999999987,-0.7939989999999995,0.715999,62.14382829169735,31.86060072964736,22.1637334,22.365204369796672,22.3715332,22.365662665433998,22.593666285714285,22.384848040647945,22.424688933333332,22.421841720297028,22.43291675,22.435107479144314,22.43291675,22.43939774102201,22.43291675,22.437859694605265,-0.0400949582704051,-0.0400949582704051,55.90048049891951,54.192151318445745,-37.85617170830264,-22.19835282782187,-22.80194292697641,-22.80194292697641,8.133789437864015,23.5523761333063,23.5523761333063
2018-03-13,22.789333,0.9093339999999976,-0.609999000000002,0.5693339999999978,52.549040215309894,42.96298416849055,22.3456002,22.506580580197035,22.3105333,22.44269776897043,22.634333,22.438828007622746,22.407600033333335,22.446489603661487,22.440190551020407,22.451275479866414,22.440190551020407,22.450490102445492,22.440190551020407,22.44688773415904,-0.004790744477396913,-0.004790744477396913,53.50956694470033,52.81022875858088,-47.45095978469011,-27.824608241839734,-28.38454949567226,-28.38454949567226,-3.5231517679340367,15.108937255784136,15.108937255784136
2018-03-14,21.775333,-0.37800100000000114,-1.0953340000000011,-1.3026659999999985,12.784318738948548,42.49239574865193,22.27,22.262831386415748,22.200999900000003,22.321353392721164,22.54128542857143,22.350292868044956,22.364955566666666,22.401589385112526,22.426893399999997,22.42062031229537,22.426893399999997,22.429340358107414,22.426893399999997,22.429905232461458,-0.05637446221463449,-0.05637446221463449,44.932212137864596,47.594003061732025,-87.21568126105146,-51.14210913004334,-51.5211517373215,-51.5211517373215,-63.55685542108322,-42.717295018191344,-42.717295018191344
2018-03-15,21.706667,-0.23333399999999926,-0.3553330000000017,-1.763332000000002,11.571071299636197,25.63481008463155,22.223333200000003,22.077443257416665,22.1654666,22.209588215759524,22.415333142857143,22.26441796598625,22.30115556666667,22.355209793415064,22.43365338,22.388438755099013,22.412771313725493,22.40696003923546,22.412771313725493,22.411892029179743,-0.10150987615406493,-0.10150987615406493,44.413028726971866,47.266144473087074,-88.42892870036381,-52.721122459421444,-53.087914981429094,-53.087914981429094,-84.29128168787274,-70.57202003144963,-66.54210430735245
2018-03-16,21.423332,-0.3880010000000027,-0.9180010000000003,-2.404667,5.571778278429786,9.975722772338177,22.145733,21.859406171459128,22.0736665,22.06662833866049,22.243571214285716,22.15220735280886,22.239155533333335,22.2931536838259,22.43912002,22.345189832960262,22.393743634615383,22.37683467405698,22.393743634615383,22.387633449233345,-0.15792155519374518,-0.15792155519374518,42.24397198853911,45.91276216271327,-94.42822172157021,-59.2365703037599,-59.55281556933612,-59.55281556933612,-114.18193690027763,-99.72309637896383,-91.26871431508728
2018-03-19,20.903999,-2.130001,-1.3193340000000013,-2.4953330000000022,8.536273864384482,8.559707814150157,21.719732799999996,21.540937114158094,21.9417331,21.8552361030643,22.065333142857146,21.985694926209792,22.172066566666665,22.20083802971821,22.437706660000003,22.28096581067703,22.36563524528302,22.33220951019773,22.36563524528302,22.351749596834377,-0.24108091761889838,-0.24108091761889838,38.52959996710569,43.54287649435063,-91.46372613561552,-71.17892502641615,-71.40252074878623,-71.40252074878623,-192.6839396863545,-157.8027124699908,-140.1342695089538
2018-03-20,20.703333,-2.0859999999999985,-1.1766660000000009,-2.1673340000000003,4.48507836568804,6.19771016950077,21.302532799999998,21.26173574268557,21.824066499999997,21.645795054711694,21.91052357142857,21.814637973814172,22.121888733333332,22.101514532850185,22.42966666,22.21103545324661,22.334851870370372,22.283369163815003,22.334851870370372,22.31243987027277,-0.31924037863924326,-0.31924037863924326,37.16965377191897,42.66052363715263,-95.51492163431196,-75.79335267260177,-75.98114937346351,-75.98114937346351,-189.24344540045988,-176.1821146525722,-151.77919485948732
