Date,Close,MOM_5,MOM_10,MOM_14,STCK,STCD,close_5_sma,close_5_ema,close_10_sma,close_10_ema,close_14_sma,close_14_ema,close_30_sma,close_30_ema,close_50_sma,close_50_ema,close_100_sma,close_100_ema,close_200_sma,close_200_ema,macd_26_13_19,macd_45_25_15,rsi_14,rsi_28,wr_14,wr_28,wr_50,wr_100,cci_14,cci_50,cci_100
2017-01-03,29.0375,0.0,0.0,0.0,0.0,0.0,29.0375,29.0375,29.0375,29.0375,29.0375,29.0375,29.0375,29.0375,29.0375,29.0375,29.0375,29.0375,29.0375,29.0375,0.0,0.0,0.0,0.0,-11.464997363050111,-11.464997363050111,-11.464997363050111,-11.464997363050111,0.0,0.0,0.0
2017-01-04,29.004999,0.0,0.0,0.0,0.0,0.0,29.021249500000003,29.0179994,29.021249500000003,29.01962445,29.021249500000003,29.020088750000003,29.021249500000003,29.02070781666667,29.021249500000003,29.02092449,29.021249500000003,29.021086995,29.021249500000003,29.0211682475,-0.0007291891025644759,-0.0007291891025644759,0.0,0.0,-28.00045714285651,-28.00045714285651,-28.00045714285651,-28.00045714285651,66.66666666666941,66.66666666666941,66.66666666666941
2017-01-05,29.1525,0.0,0.0,0.0,0.0,0.0,29.064999666666665,29.081710210526314,29.064999666666665,29.07303953820598,29.064999666666665,29.070670297113757,29.064999666666665,29.06759870455387,29.064999666666665,29.066548793627515,29.064999666666665,29.06577030768975,29.064999666666665,29.06538399680836,0.0036448655329159863,0.0036448655329159863,83.01473712647127,82.47593885638788,-11.904784580542033,-11.904784580542033,-11.904784580542033,-11.904784580542033,98.70129364140564,98.70129364140564,98.70129364140564
2017-01-06,29.477501,0.0,0.0,0.0,0.0,0.0,29.168125,29.246115615384614,29.168125,29.20629156930693,29.168125,29.195131285351707,29.168125,29.18054172419534,29.168125,29.1755316427429,29.168125,29.171811339591045,29.168125,29.16996381194533,0.017278982246732966,0.017278982246732966,94.2807364668713,93.92488736464657,-7.352941176470576,-7.352941176470576,-7.352941176470576,-7.352941176470576,133.33333333333422,133.33333333333422,133.33333333333422
2017-01-09,29.747499,0.0,0.0,0.0,0.0,0.0,29.283999800000004,29.4385898056872,29.283999800000004,29.361657503166604,29.283999800000004,29.33924317693168,29.283999800000004,29.30953823104725,29.283999800000004,29.29925583182552,29.283999800000004,29.291599959213357,29.283999800000004,29.287792482741565,0.03506763306419458,0.03506763306419458,96.41068637416467,96.11282536602891,-9.421935265040927,-9.421935265040927,-9.421935265040927,-9.421935265040927,126.23528221976542,126.23528221976542,126.23528221976542
2017-01-10,29.7775,0.7399999999999984,0.0,0.0,0.0,0.0,29.4319998,29.56243217744361,29.36624983333333,29.4696661635503,29.36624983333333,29.440647992367552,29.36624983333333,29.401087579596467,29.36624983333333,29.387142003755127,29.36624983333333,29.37668590075045,29.36624983333333,29.37146438432005,0.04638473003973331,0.04638473003973331,96.56381813952738,96.26771588142506,-6.8522542631729575,-6.8522542631729575,-6.8522542631729575,-6.8522542631729575,96.53735572209139,96.53735572209139,96.53735572209139
2017-01-11,29.9375,0.9325009999999985,0.0,0.0,0.0,0.0,29.6185,29.695226952889755,29.447857,29.5823953247975,29.447857,29.545345244875495,29.447857,29.49386360229666,29.447857,29.475507015959334,29.447857,29.461688463646702,29.447857,29.454772594625055,0.06009180337206743,0.06009180337206743,97.24008552230484,96.94169963538657,-3.481627451936257,-3.481627451936257,-3.481627451936257,-3.481627451936257,97.59160948628892,97.59160948628892,97.59160948628892
2017-01-12,29.8125,0.6600000000000001,0.0,0.0,0.0,0.0,29.7505,29.73590516923077,29.493437375,29.634745247343226,29.493437375,29.597596781079304,29.493437375,29.54358232558449,29.493437375,29.523759232066897,29.493437375,29.508670254360847,29.493437375,29.501069148070293,0.06237164442318033,0.06237164442318033,83.42610110841223,84.56885698913504,-13.152814818425492,-13.152814818425492,-13.152814818425492,-13.152814818425492,61.696431554372154,61.696431554372154,61.696431554372154
2017-01-13,29.76,0.2824990000000014,0.0,0.0,0.0,0.0,29.8069998,29.744151279745452,29.52305544444444,29.661996298323075,29.52305544444444,29.627498988799864,29.52305544444444,29.57451985975496,29.52305544444444,29.554399629487968,29.52305544444444,29.538881397551872,29.52305544444444,29.53100340331468,0.060396664200471406,0.060396664200471406,78.38919551749915,80.1151944313909,-17.21471351235085,-17.21471351235085,-17.21471351235085,-17.21471351235085,65.85223791492719,65.85223791492719,65.85223791492719
2017-01-17,30.0,0.25250099999999875,0.0,0.0,0.0,0.0,29.857499999999998,29.83093922219733,29.5707499,29.73299605965002,29.5707499,29.69276997616797,29.5707499,29.630919661375632,29.5707499,29.6073983908392,29.5707499,29.589252801618624,29.5707499,29.580041541306542,0.07047920587948298,0.07047920587948298,83.34085870846297,84.08785735116284,-4.37949544451898,-4.37949544451898,-4.37949544451898,-4.37949544451898,74.72452497805685,74.72452497805685,74.72452497805685
2017-01-18,29.997499,0.2199990000000014,0.9599989999999998,0.0,0.0,0.0,29.9014998,29.88710852253297,29.666749799999998,29.78703070356317,29.60954527272727,29.744018875732174,29.60954527272727,29.676416260872905,29.60954527272727,29.650370312799392,29.60954527272727,29.630187544433042,29.60954527272727,29.61991806731274,0.07664335531729094,0.07664335531729094,83.12710681956858,83.90670093066166,-8.88509329971649,-8.88509329971649,-8.88509329971649,-8.88509329971649,94.09914868647171,94.09914868647171,94.09914868647171
2017-01-19,29.945,0.007500000000000284,0.9400009999999988,0.0,0.0,0.0,29.902999799999996,29.906555566799724,29.760749899999997,29.81859267987535,29.637499833333333,29.776681462708513,29.637499833333333,29.707875683164534,29.637499833333333,29.680675668666748,29.637499833333333,29.659402821458823,29.637499833333333,29.64852288883766,0.07723606261124516,0.07723606261124516,78.57157115934413,80.14794238667137,-12.543562748127322,-12.543562748127322,-12.543562748127322,-12.543562748127322,72.56099087136786,72.56099087136786,72.56099087136786
