,Date,0,1,2
300,2019-03-14,-14.556587,-8.243066,0.24962434
301,2019-03-15,-14.52861,-7.876458,0.34267703
302,2019-03-18,-14.481113,-7.486131,0.45797086
303,2019-03-19,-14.347265,-7.0334044,0.63092923
304,2019-03-20,-14.308691,-6.9347334,0.6587287
305,2019-03-21,-14.784615,-4.71216,1.2534146
306,2019-03-22,-14.328977,-4.7720222,1.8546828
307,2019-03-25,-7.374455,-4.773634,-0.9078114
308,2019-03-26,-7.175709,-4.868078,-0.8174998
309,2019-03-27,-7.1868067,-4.872161,-0.7872505
310,2019-03-28,-7.149279,-4.8708286,-0.7268301
311,2019-03-29,-7.379724,-4.760768,-0.6438022
312,2019-04-01,-7.6054316,-4.6604137,-0.5918144
313,2019-04-02,-13.335847,-3.5556664,1.5870117
314,2019-04-03,-13.5610695,-3.2267163,1.2825919
315,2019-04-04,-13.234857,-3.0782251,1.4542818
316,2019-04-05,-13.4004135,-2.251062,1.1662456
317,2019-04-08,-13.813215,-1.3362925,0.65242213
318,2019-04-09,-14.089533,-0.86215764,0.40556544
319,2019-04-10,-12.794693,-1.6093299,1.3835104
320,2019-04-11,-10.747933,-1.993159,2.3094213
321,2019-04-12,-9.198344,-2.3270483,2.7459044
322,2019-04-15,-9.2585125,-2.2993376,2.6715379
323,2019-04-16,-9.367129,-2.2760623,2.5979939
324,2019-04-17,-12.275207,-1.3617455,1.3894138
325,2019-04-18,-13.19625,-1.3870038,0.8063479
326,2019-04-22,-13.451535,-1.4084951,0.5000639
327,2019-04-23,-14.214008,-1.1761967,-0.20202382
328,2019-04-24,-14.024897,-1.1024833,0.041260485
329,2019-04-25,-11.284181,-2.1875045,1.8840828
330,2019-04-26,-7.7325726,-3.0681663,2.6013389
331,2019-04-29,-8.375089,-2.80854,2.4509237
332,2019-04-30,-2.893682,-4.7673917,2.846548
333,2019-05-01,-14.305762,-0.8198025,-1.3502601
334,2019-05-02,-11.955018,-2.7879066,1.7274268
335,2019-05-03,-12.282713,-2.473213,1.4828876
336,2019-05-06,-6.66914,-3.6922543,2.3262084
337,2019-05-07,-2.3012347,-5.318929,2.8627143
338,2019-05-08,-1.7026912,-5.643256,2.8660066
339,2019-05-09,0.30837005,-6.775771,2.7088728
340,2019-05-10,1.1978685,-7.6424155,2.6269064
341,2019-05-13,3.0592546,-9.182459,2.3921309
342,2019-05-14,1.8555225,-9.302744,2.1087406
343,2019-05-15,0.9948415,-9.632881,1.8878442
344,2019-05-16,0.54827493,-9.802088,1.6889784
345,2019-05-17,0.760335,-10.1226225,1.5100503
346,2019-05-20,1.8578744,-11.64339,0.7065326
347,2019-05-21,1.0799171,-10.926985,1.0748074
348,2019-05-22,1.5334736,-11.650157,0.79478824
349,2019-05-23,2.1033986,-12.310437,0.46564898
350,2019-05-24,1.9752278,-12.252257,0.5971952
351,2019-05-28,2.0560827,-12.375032,0.6022393
352,2019-05-29,2.1298075,-12.508994,0.51209944
353,2019-05-30,1.7936904,-12.439461,0.5469317
354,2019-05-31,2.1378868,-12.673921,0.595398
355,2019-06-03,2.1910377,-12.885996,0.44709003
356,2019-06-04,0.46023294,-12.626367,0.26610065
357,2019-06-05,-3.3367875,-12.497478,0.2351138
358,2019-06-06,-3.6727707,-12.434971,0.11839457
359,2019-06-07,-9.56538,-11.51024,-2.5631015
360,2019-06-10,-9.702147,-11.374293,-2.58052
361,2019-06-11,-9.75907,-11.209489,-2.5122132
362,2019-06-12,-9.430425,-10.876401,-2.0812874
363,2019-06-13,-9.0152645,-10.523763,-1.6447049
364,2019-06-14,-8.038037,-10.469433,-1.0793078
365,2019-06-17,-8.161445,-10.366419,-1.1058841
366,2019-06-18,-9.244784,-9.146345,-1.5210385
367,2019-06-19,-9.182788,-9.022286,-1.4713075
368,2019-06-20,-9.335284,-8.789944,-1.5287778
369,2019-06-21,-9.279444,-8.855735,-1.4916816
370,2019-06-24,-9.1678915,-8.907147,-1.4229326
