,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
16,2018-01-25,22.509333,0.1893330000000013,1.5346660000000014,23.1719998,22.960497732603336,22.9590667,22.88864607273329,22.692095285714284,22.80461616219407,22.422509941176468,22.6289627183367,22.422509941176468,22.551168370573382,22.422509941176468,22.48835011479556,22.422509941176468,22.45575653327338,58.2431948558,-47.13401090020387,-41.7001284659469,6.664834600766522,30.87445526654423
17,2018-01-26,22.856667,0.326666000000003,1.751334,23.0763998,22.925864053887707,22.9917333,22.88267037694853,22.81719057142857,22.81212785163637,22.446629777777776,22.6499811246038,22.446629777777776,22.57450845866505,22.446629777777776,22.51247393412573,22.446629777777776,22.47997272735732,61.87816663792023,-39.22219999999992,-32.1962751715957,-13.889306676913172,28.873908232012997
18,2018-01-29,23.302,0.8873329999999982,0.8746660000000013,23.0493334,23.051299285545472,23.0804666,22.960634151864564,22.879666714285715,22.882055607843,22.491649263157896,22.708538896184656,22.491649263157896,22.62809617412463,22.491649263157896,22.561926141441543,22.491649263157896,22.527240833106674,65.832871759352,-33.142003883688744,-20.01094491560785,35.13399404288746,61.19441306359522
19,2018-01-30,23.054667,0.3839989999999993,0.8086669999999998,22.9564002,23.052422194721288,23.118866500000003,22.978045687565626,22.937428642857142,22.90646557190832,22.51980015,22.73885775866595,22.51980015,22.658471498916025,22.51980015,22.5915214507148,22.51980015,22.55619214252145,62.12118342182377,-48.13112264444639,-26.77854194570504,17.14628297868833,54.02256816849172
20,2018-01-31,23.620667,0.4766680000000001,1.300667000000001,23.0686668,23.24187511242889,23.1665333,23.09663943561564,23.030333428571428,23.00665510966064,22.57222238095238,22.814356871938767,22.57222238095238,22.724863624242783,22.57222238095238,22.65094231147439,22.57222238095238,22.612109932248835,66.59128241007639,-22.723898678414,-11.291486360582931,99.52506628948731,92.217854778148
21,2018-02-01,23.283333,0.3119999999999976,0.7533320000000003,23.2234668,23.25569625558097,23.197733300000003,23.13099939008011,23.084142857142854,23.045200178305667,22.60454559090909,22.85368005739313,22.60454559090909,22.76228382057589,22.60454559090909,22.686120785690747,22.60454559090909,22.645929792907936,62.06438019908226,-41.93069024625057,-20.521716764737683,95.76236148163402,91.71294191503664
22,2018-02-02,22.916668,-0.4179989999999982,0.5020009999999999,23.235467,23.14267676647636,23.1559334,23.09164047320745,23.12000007142857,23.027400315459207,22.61811613043478,22.858861364600077,22.61811613043478,22.77234862703451,22.61811613043478,22.69850204153669,22.61811613043478,22.65904090292197,57.64700686821394,-65.17501267996346,-30.55451046812767,-30.52176045146316,43.48981309458007
23,2018-02-05,22.208668,-1.228664000000002,-0.4619999999999997,23.0168006,22.831322015518168,23.033067,22.92978929836448,23.087000071428573,22.914598824350676,22.601055791666667,22.806309696532548,22.601055791666667,22.73653091179376,22.601055791666667,22.673058679767102,22.601055791666667,22.63803867930832,50.45595847753534,-99.52725420163948,-49.9270110940401,-173.93071380714525,-14.214423731090015
24,2018-02-06,22.264668,-1.2546649999999993,-0.8793310000000005,22.8588008,22.642429863147573,22.9076005,22.80805152956933,23.024190714285712,22.825450131096936,22.58760028,22.76323418094347,22.58760028,22.707259609616617,22.58760028,22.652506287104885,22.58760028,22.62124339432393,50.957763212261504,-71.7026835828943,-48.394722908939656,-199.4191116647335,-51.67106867279747
25,2018-02-07,23.0,-0.0593339999999997,0.0286669999999986,22.7346674,22.76162305563443,22.9016671,22.843141481111843,23.02623835714285,22.84930109097692,22.60346180769231,22.78178514179428,22.60346180769231,22.725014196411525,22.60346180769231,22.66947604649591,22.60346180769231,22.637704285558417,56.90192837887327,-41.89190668372071,-28.27435619954222,-43.24626468125352,25.158424348102816
26,2018-02-08,21.015333,-1.494000000000003,-2.3193340000000013,22.2810674,22.179516124790418,22.7522671,22.50933204550306,22.860571642857145,22.59952937534297,22.544642222222222,22.64526968280908,22.544642222222222,22.623498596644996,22.544642222222222,22.590975513983103,22.544642222222222,22.569481623959927,42.48792622498524,-98.6274509803922,-82.57938826130446,-183.13765832511947,-85.4673365487671
27,2018-02-09,20.694668,-2.1619990000000016,-2.7426640000000013,21.8366674,21.68456094207405,22.5360672,22.17819139627732,22.66466707142857,22.34084205552196,22.478571714285717,22.49642292738512,22.478571714285717,22.511233974010004,22.478571714285717,22.503404376408067,22.478571714285717,22.49309552529168,40.75799595274444,-76.17886008196834,-76.17886008196834,-248.42584196769985,-184.0683655392656
28,2018-02-12,21.048668,-2.2533320000000003,-2.4706650000000003,21.6046674,21.472594969915328,22.310734,21.972211904058582,22.488191,22.165792417605434,22.42926468965517,22.38723500802856,22.42926468965517,22.42769380974889,22.42926468965517,22.43795142148539,22.42926468965517,22.436002835900663,43.39646839119326,-67.68872383493434,-68.10158474316773,-156.72513445620137,-140.49732489905236
29,2018-02-13,21.577333,-1.477333999999999,-1.4820010000000003,21.467200400000003,21.50750782868409,22.1630006,21.90024089504565,22.382333785714284,22.086244253491067,22.40086696666667,22.32681195348148,22.40086696666667,22.379976427632467,22.40086696666667,22.40018108938709,22.40086696666667,22.40303787425985,47.04879991746353,-55.469962322028096,-56.038949808176106,-92.13152183569169,-93.46753074089786
30,2018-02-14,21.487333,-2.1333340000000014,-1.022000000000002,21.164667,21.5007828624085,21.9496672,21.825017212359835,22.30933378571429,22.005432468940164,22.404822466666666,22.264807874690888,22.371398129032254,22.33071877194807,22.371398129032254,22.361060762054187,22.371398129032254,22.36885546017259,46.51887772235546,-57.55008590910416,-58.09249438583728,-66.74081567925785,-76.73362046054984
31,2018-02-15,22.271334,-1.0119989999999994,-0.5853330000000021,21.4158672,21.75763383694,21.8484673,21.906297904079484,22.267524285714284,22.041253632802103,22.442200266666664,22.265285433237285,22.368271125,22.327493312363465,22.368271125,22.357302148117324,22.368271125,22.36531208783624,51.45799815925759,-39.42987510475736,-40.203816581049054,-19.74624859174288,-30.08837739888547
32,2018-02-16,22.365999,-0.5506690000000027,-0.936001000000001,21.7501334,21.960422537978477,21.793400400000003,21.989991283078915,22.20066707142857,22.08494159547616,22.488578,22.272592015228348,22.368202272727277,22.32955362457145,22.368202272727277,22.35765858258137,22.368202272727277,22.36533640471973,52.01293098911152,-37.24193177841788,-38.04382994277912,21.52505004771569,8.926750331816649
33,2018-02-20,22.318001,0.1093329999999994,-0.7366659999999996,22.004,22.079615481438,21.8043337,22.04969441009777,22.148048071428573,22.11625758275308,22.529000266666667,22.27586010331425,22.36672576470588,22.32894419119456,22.36672576470588,22.356066958275694,22.36672576470588,22.363702305965752,51.70214653998044,-38.35128479988983,-39.1390080832078,20.721430606604827,2.5160475389344663
34,2018-02-21,22.219999,-0.0446689999999989,-1.4006679999999996,22.1325332,22.12641001976202,21.7998668,22.08068648641949,22.048000357142858,22.130182802210104,22.5220891,22.271869521050924,22.36253357142857,22.32327378746716,22.36253357142857,22.350714804241857,22.36253357142857,22.35886039597241,51.05619129226361,-40.61635448634119,-41.375135590984975,29.355262900575006,0.5200665619814608
35,2018-02-22,23.077999,0.0779989999999983,-0.2053340000000005,22.4506664,22.44360649173356,21.8076667,22.262148279224608,22.033333642857144,22.25729426518521,22.5498224,22.329061610983256,22.38240761111111,22.362058192132867,22.38240761111111,22.37877403997104,22.38240761111111,22.3825289309822,56.04244117138536,-10.106681256632504,-21.79801061728182,92.03399695961318,47.71469743464288
36,2018-02-23,23.469999,2.454666000000003,0.553331,22.6903994,22.785737432250084,22.0531333,22.48188852586327,22.072857285714285,22.41980369613051,22.5881557,22.40948997393993,22.41180197297297,22.418309165671264,22.41180197297297,22.42009839211933,22.41180197297297,22.41751672386338,58.066532475542864,-4.8813137042431824,-12.853683123468626,147.22275722476164,100.4324411961526
37,2018-02-26,23.827999,3.1333309999999983,1.619330999999999,22.9827994,23.13315802552823,22.3664664,22.726755345004065,22.188523785714285,22.6083831835431,22.6314223,22.50889112760027,22.449070315789477,22.48906260059515,22.449070315789477,22.472468937357423,22.449070315789477,22.46191039734793,59.818839630403374,-2.459519948443356,-4.685139136772014,150.53353053437408,126.4743734423442
38,2018-02-27,23.399332,2.350664000000002,1.1346640000000008,23.1990656,23.221882695721572,22.6015328,22.849090840550385,22.269571214285715,22.71424201271674,22.66424446666667,22.570943325641043,22.473436,22.53425375617712,22.473436,22.506356536713373,22.473436,22.49079323721545,56.86797999243638,-13.79733780367073,-14.466103508686215,111.34068231479957,105.9054947785198
39,2018-02-28,22.870667,1.2933340000000015,-0.129332999999999,23.3291992,23.10481078656,22.7308662,22.853015060213785,22.260333142857142,22.735167029422925,22.6709111,22.59172273577376,22.483366775,22.55078289619468,22.483366775,22.51945675650762,22.483366775,22.502258334720644,53.49306509714539,-25.95428712030009,-26.52873844367784,69.31978565415986,61.34407906584645
40,2018-03-01,22.062,0.5746670000000016,1.046667000000003,23.1259994,22.75720717008235,22.7883329,22.709155700392664,22.33509507142857,22.645156608371867,22.634844466666667,22.5551737119586,22.473089536585366,22.527003152611755,22.473089536585366,22.50326864505044,22.473089536585366,22.489234241742757,48.89047102175184,-44.550040069768485,-44.98022436571707,9.026514261730876,-3.860919074507279
41,2018-03-02,22.341333,0.0699989999999992,1.6466649999999987,22.9002662,22.61858244114961,22.7953328,22.642264221868857,22.452714,22.60454715821092,22.613844466666663,22.540485257588166,22.46995247619048,22.518054558774686,22.46995247619048,22.497626136505662,22.46995247619048,22.484943147903948,50.41863671871838,-46.2783839065009,-38.60663806003013,-37.702135568379184,-38.69889278711664
42,2018-03-05,22.223333,-0.1426659999999984,1.174665000000001,22.579333,22.486832623902657,22.7810662,22.56608128180439,22.536618642857142,22.553610292867788,22.5768,22.51879098306392,22.46421713953488,22.503976530490974,22.46421713953488,22.48821026271306,22.46421713953488,22.477494975011204,49.76676519487175,-56.10782691989337,-41.29906317296364,-35.15584555778909,-23.043658042403955
43,2018-03-06,21.879999,-0.4380019999999973,0.3026660000000021,22.2754664,22.284554745654894,22.737266,22.441320790070357,22.558237642857144,22.46362963215019,22.5248889,22.47526467227696,22.45093945454545,22.47442358406224,22.45093945454545,22.467630656925472,22.45093945454545,22.460793282778308,47.89815476978514,-76.65785908961844,-49.13297066214941,-67.51802350409918,-41.93638903273178
44,2018-03-07,22.153334,-0.0666650000000004,0.6660010000000014,22.1319998,22.240814496582335,22.7305995,22.38895328498606,22.60580914285714,22.42219069723197,22.4793556,22.453407980080115,22.444326,22.45933896309787,22.444326,22.45714321158866,22.444326,22.45235091571009,49.46471386855375,-72.39210682043398,-42.89624169398256,-88.75156277138537,-52.25805231710183
45,2018-03-08,21.940001,-1.1379979999999996,-0.3313330000000007,22.1076,22.14054333025877,22.6167997,22.30731759898055,22.5821425,22.357809621840836,22.4420445,22.4186687682915,22.43336241304348,22.43512870025705,22.43336241304348,22.44011818094523,22.43336241304348,22.43852463545297,48.28953555265357,-80.75811010121967,-47.76389530938474,-81.9607030408767,-46.68171179101895
46,2018-03-09,21.811333,-1.6586660000000002,-0.5546659999999974,22.0016,22.030806552925,22.4509331,22.21713135192031,22.5425235,22.284858557762472,22.41877783333333,22.377702909892463,22.42012774468085,22.406262537127446,22.42012774468085,22.41968577144696,22.42012774468085,22.42188274265178,47.582466233207015,-85.80391600153561,-50.699733906257,-98.68672556124648,-69.006149730194
47,2018-03-12,23.034,-0.7939989999999995,0.715999,22.1637334,22.365204369796672,22.3715332,22.365662665434,22.593666285714285,22.384848040647945,22.42468893333333,22.421841720297028,22.43291675,22.435107479144317,22.43291675,22.43939774102201,22.43291675,22.437859694605265,54.19215131844575,-37.85617170830264,-22.80194292697641,8.133789437864015,23.5523761333063
48,2018-03-13,22.789333,-0.609999000000002,0.5693339999999978,22.3456002,22.506580580197035,22.3105333,22.44269776897043,22.634333,22.438828007622742,22.40760003333333,22.446489603661487,22.440190551020407,22.45127547986641,22.440190551020407,22.45049010244549,22.440190551020407,22.44688773415904,52.81022875858088,-47.45095978469011,-28.38454949567226,-3.5231517679340367,15.108937255784136
49,2018-03-14,21.775333,-1.0953340000000011,-1.3026659999999983,22.27,22.262831386415748,22.200999900000003,22.321353392721164,22.54128542857143,22.35029286804496,22.364955566666666,22.401589385112526,22.4268934,22.42062031229537,22.4268934,22.42934035810741,22.4268934,22.429905232461454,47.594003061732025,-87.21568126105146,-51.5211517373215,-63.55685542108322,-42.717295018191344
50,2018-03-15,21.706667,-0.3553330000000017,-1.763332000000002,22.223333200000003,22.077443257416665,22.1654666,22.209588215759524,22.415333142857143,22.26441796598625,22.30115556666667,22.355209793415064,22.43365338,22.388438755099013,22.412771313725493,22.40696003923546,22.412771313725493,22.411892029179743,47.266144473087074,-88.42892870036381,-53.08791498142909,-84.29128168787274,-66.54210430735245
51,2018-03-16,21.423332,-0.9180010000000004,-2.404667,22.145733,21.859406171459128,22.0736665,22.06662833866049,22.24357121428572,22.15220735280886,22.23915553333333,22.2931536838259,22.43912002,22.345189832960266,22.393743634615383,22.37683467405698,22.393743634615383,22.387633449233345,45.91276216271327,-94.4282217215702,-59.55281556933612,-114.18193690027763,-91.26871431508728
52,2018-03-19,20.903999,-1.3193340000000011,-2.4953330000000022,21.7197328,21.54093711415809,21.9417331,21.8552361030643,22.065333142857146,21.985694926209792,22.172066566666665,22.20083802971821,22.437706660000003,22.28096581067703,22.36563524528302,22.33220951019773,22.36563524528302,22.351749596834377,43.54287649435063,-91.46372613561552,-71.40252074878623,-192.6839396863545,-140.1342695089538
53,2018-03-20,20.703333,-1.1766660000000009,-2.1673340000000003,21.3025328,21.26173574268557,21.8240665,21.64579505471169,21.91052357142857,21.81463797381417,22.12188873333333,22.101514532850185,22.42966666,22.21103545324661,22.33485187037037,22.283369163815003,22.33485187037037,22.31243987027277,42.66052363715263,-95.51492163431196,-75.98114937346351,-189.24344540045988,-151.77919485948732
54,2018-03-21,21.101999,-1.0513350000000017,-0.960001000000002,21.167866,21.208490161779384,21.718933,21.54692145321264,21.84195207142857,21.719583149599814,22.0831331,22.03534044572292,22.40315996,22.16212610745455,22.31243636363636,22.24830391627437,22.31243636363636,22.28397016910129,44.95849774744045,-79.79197396514618,-66.88472267793163,-112.01145825321056,-117.76736020432952
55,2018-03-22,20.606667,-1.3333339999999971,-1.7346659999999972,20.947866,21.007882441158635,21.5855996,21.37596384654865,21.718047357142854,21.571145209225225,22.00335533333333,21.9409130457657,22.3703733,22.093862656909643,22.28197619642857,22.200053806385043,22.28197619642857,22.24504798439277,42.75090878331573,-97.64285074667588,-78.18679315284342,-124.9208400207711,-140.13646079571794
56,2018-03-23,20.102667,-1.708666000000001,-2.120666,20.683733,20.70614396074473,21.414733,21.14445283433278,21.566571214285712,21.375291945217334,21.97293313333333,21.81960662764492,22.32602664,22.00688256817215,22.24374270175439,22.13899407192783,22.24374270175439,22.195983910625905,40.64498887547863,-97.6689682074286,-89.68664278774605,-149.39488199153473,-178.96991332033193
57,2018-03-26,20.278667,-2.7553330000000003,-1.6013320000000029,20.5586666,20.563651640487763,21.1391997,20.98703584024399,21.45219035714285,21.22903893402952,21.959066433333337,21.718069234912907,22.28099996,21.93172576501616,22.209862086206893,22.08533526949071,22.209862086206893,22.152635598676376,41.68527105460541,-77.04564700498186,-81.4579029113323,-138.64387831129153,-188.9885974604576
58,2018-03-27,18.612,-4.177333000000001,-3.541334000000002,20.1404,19.91310109363197,20.7214664,20.55520802707381,21.199237928571428,20.88002522712688,21.877844166666662,21.51368194420101,22.20494662,21.78797139237182,22.148881372881355,21.986048990855647,22.148881372881355,22.073586582865037,35.564081834324696,-97.14406703240994,-97.5996040806767,-178.55026128094826,-253.1225381576772
59,2018-03-28,17.185333,-4.59,-4.754667999999999,19.3570668,19.003845062396586,20.2624664,19.94249986057433,20.85961878571429,20.38730761042997,21.731444166666662,21.22923145048248,22.09523992,21.58947428017038,22.066155566666662,21.85001399282902,22.066155566666662,21.96578450460876,31.46280854982764,-94.02797750267877,-94.76015634318786,-238.46798735080077,-365.1934963654485
60,2018-03-29,17.742001,-3.964666000000001,-4.069332000000003,18.7841336,18.58323037492343,19.8659998,19.54240722668413,20.568952214285712,20.034542985165217,21.606599766666665,21.000332702983005,21.98719996,21.42419147194511,21.995267786885247,21.73459275554828,21.995267786885247,21.873750074864542,34.51839336285963,-81.8989696969697,-84.04130376703179,-167.76311872248223,-321.3205278447685
61,2018-04-02,16.832001,-4.591330999999997,-6.201998999999997,18.1300004,17.9994872499419,19.4068667,19.04960414757513,20.125952285714284,19.60747750128824,21.425288666666667,20.727033979526357,21.86441332,21.227652179580584,21.91198929032258,21.59797970361392,21.91198929032258,21.76517794679994,32.09281528731661,-92.31142527340796,-93.19298133003971,-154.26028383710974,-328.5106059380984
62,2018-04-03,17.835333,-3.0686660000000003,-4.954000000000001,17.6413336,17.94476916662749,19.1000001,18.82882686162552,19.772095142857143,19.37116284857073,21.274266466666667,20.53763692540396,21.75442664,21.082984023223972,21.84728046031746,21.493970441171093,21.84728046031746,21.68151937821457,37.14309267627481,-75.90842405614748,-80.20878613617406,-93.41213448568176,-252.7182263682044
63,2018-04-04,19.129333,-1.5740000000000016,-2.646000000000001,17.7448002,18.33962377775378,18.9426001,18.883464485834203,19.58309514285714,19.338915472286835,21.16797753333333,20.445487941211976,21.66826666,20.999953820370507,21.80481253125,21.42911427283808,21.80481253125,21.627797501208214,42.82970735538564,-52.01678245805874,-63.4630344000964,-52.02317214602837,-197.4124376264488
64,2018-04-05,20.381332,-0.7206669999999988,-1.325334999999999,18.384,19.020193185171625,18.8705334,19.15580462318306,19.48842835714285,19.47791703101559,21.10668863333333,20.44129389503243,21.60550664,20.973748449243704,21.78291283076923,21.400593676629214,21.78291283076923,21.601848220249696,47.58744104827816,-26.180454973927088,-47.26082077736263,26.007022746619164,-100.63204857781768
65,2018-04-06,19.953333,-0.653334000000001,-1.4699989999999978,18.8262664,19.33123979011516,18.805200000000003,19.30081003933196,19.383428428571428,19.541310842042748,21.0025331,20.40942188100148,21.54338662,20.93065826965428,21.75519192424242,21.361489367622152,21.75519192424242,21.567897924657856,46.22371358345556,-29.723834296724444,-52.79958816321232,37.098158828855816,-93.122778296552
66,2018-04-09,19.310667,-0.7920000000000016,-1.5933320000000002,19.3219996,19.32438219341009,18.726000000000003,19.302602216594963,19.269619,19.510556221139197,20.8638887,20.33771220751877,21.4794133,20.86245461355428,21.718706477611946,21.30647417809425,21.718706477611946,21.521901053194743,44.2491243995201,-42.10660886319848,-61.11637740990328,25.494902684349725,-109.24625804986704
67,2018-04-10,20.313334,0.0346670000000024,-0.3899989999999995,19.8175998,19.65403279560708,18.7294667,19.486371849561483,19.241761928571428,19.617599618981306,20.7467332,20.336122366085,21.42854664,20.839402468192965,21.69803923529412,21.28001810838171,21.69803923529412,21.497527548921692,47.85328814401308,-22.7873988439306,-48.1407880312651,49.81922228692422,-86.00960821357879
68,2018-04-11,20.062,1.4500000000000028,-1.039998999999998,20.0041332,19.790021863738147,18.8744667,19.591031614766266,19.167476285714287,19.67685605473367,20.6354888,20.318257786201883,21.36374664,20.80685699437221,21.67432852173913,21.247791883964744,21.67432852173913,21.468869668211006,47.06239889804258,-24.100772996041155,-51.39332030857216,60.94858467303489,-79.25233578306153
69,2018-04-12,19.605333,2.4200000000000017,-1.001334,19.8489334,19.728458909158736,19.1164667,19.59363186868996,19.09595242857143,19.667319221787743,20.526644333333333,20.271826776296358,21.29475996,20.75668881524296,21.64477144285714,21.204623168228203,21.64477144285714,21.432036125495788,45.641045337743776,-25.7575832583258,-57.3030824477216,44.275378172666784,-98.24240981415647
70,2018-04-13,20.022667,2.280666,-0.0800000000000018,19.8628002,19.82652827277252,19.3445333,19.67163830683788,19.090238142857142,19.71470075831851,20.45866656666667,20.255609537423133,21.222799960000003,20.726118214695543,21.62192490140845,21.17375787464103,21.62192490140845,21.40445014521919,47.15363655384775,-14.111832854092857,-51.90233163240152,57.7250168355322,-86.03275168666032
71,2018-04-16,19.414,2.581999,-0.8646669999999972,19.8834668,19.689018848514987,19.6027332,19.624794953442763,19.028476214285718,19.674605979754528,20.3610888,20.20086239357526,21.1454133,20.6716036091386,21.59125927777778,21.128092249097808,21.59125927777778,21.365861838475045,45.24926257365978,-28.177470973461,-59.779137252141176,33.14593376550313,-107.24817264954538
72,2018-04-17,19.179333,1.3440000000000012,0.5673330000000014,19.6566666,19.51912356567664,19.7371332,19.543801835803272,19.069,19.60856766379049,20.25962213333333,20.13444686060488,21.0706666,20.60974841320407,21.55821919178082,21.07783105192138,21.55821919178082,21.32386847759912,44.53021378406342,-33.60037233094844,-62.815980623586434,8.645164840694758,-123.86742411562204
73,2018-04-18,19.556667,0.4273340000000019,2.371334000000001,19.5556,19.531638043784422,19.7798666,19.546140957397963,19.238381,19.60164740103321,20.182177733333333,20.09690081081583,21.01762658,20.56619510855126,21.531171189189187,21.03883170925789,21.531171189189187,21.290239746824465,45.96211604005818,-24.880590423709,-57.93287282947427,29.38714824706576,-99.15423881427962
74,2018-04-19,20.005333,-0.3759990000000002,2.263332000000002,19.6356,19.68953636252296,19.7422667,19.629630443975945,19.40004757142857,19.65547332218502,20.1105777,20.09095320968989,20.972439880000003,20.5430485791972,21.51082668,21.012488780210823,21.51082668,21.266008776843048,47.6291259850238,-14.512402904976348,-52.12665223564197,36.12393944127936,-88.31115064961988
75,2018-04-20,19.349333,-0.6039999999999992,2.517332,19.5009332,19.57613524168197,19.6818667,19.578667260214445,19.579857,19.61465384054387,20.0242221,20.04280380917178,20.89942654,20.493885443649617,21.48238597368421,20.97033619891584,21.48238597368421,21.230182942030225,45.50082018650092,-33.49564634858321,-60.61599778345257,0.7853569973600255,-96.99885769919176
76,2018-04-23,18.891333,-0.4193339999999992,1.056000000000001,19.3963998,19.34786782778797,19.6399333,19.45369737038532,19.65528557142857,19.51820948096433,19.926888766666668,19.968075544466227,20.85694654,20.428014094850354,21.44873593506493,20.917934451000008,21.44873593506493,21.18684481107357,44.0748572537024,-45.44347035765735,-66.54301037628379,-107.68034272361112,-119.00773097080884
77,2018-04-24,18.897333,-1.4160010000000014,-0.2319999999999993,19.3399998,19.197689551858645,19.4983332,19.352540196016488,19.638714142857143,19.43542477415265,19.788999866666668,19.8986129230678,20.82099984,20.365215532146244,21.41602564102564,20.86727843934909,21.41602564102564,21.144781776416828,44.09865803887439,-83.89172555034612,-66.46536392310259,-164.86501214304718,-124.589082283218
