,Date,0,1,2,3,4
0,2018-01-02,-3.1747349848061877,-2.8476069595164177,0.29318417946239445,0.8258897372360543,0.6823641379677879
1,2018-01-03,-3.0288395880183283,-3.866143186235687,0.3693165354594277,1.5268236863022095,0.4009327671819382
2,2018-01-04,-2.89456460460733,-4.905758540337154,0.43092283603743825,2.144733095970355,0.73389300866896
3,2018-01-05,-3.190396300666149,-2.9408734152343374,0.7228832292141313,0.9262865956158068,-0.13151006145075175
4,2018-01-08,-3.9415958193774294,2.215191076232735,1.2637754087315596,-2.2942139292157586,-1.9413915906730053
5,2018-01-09,-3.778692080588365,1.1264856185037357,1.202778830216023,-1.5775388481131052,-1.717188302066633
6,2018-01-10,-3.7762390779733193,1.1216239095294935,1.215969998529748,-1.5714915153260407,-1.6969030587508978
7,2018-01-11,-3.774718740819706,1.1350250334789047,1.2560905891310752,-1.554875587129994,-1.8346799125591609
8,2018-01-12,-3.6953098193500074,0.6098975160179135,1.2271176145933207,-1.2354658792186455,-1.6603891626859049
9,2018-01-16,-3.7703556363248536,1.1500074062421615,1.2589248354281777,-1.6120167024039491,-1.6955915598620241
10,2018-01-17,-3.8635078389762403,1.8258835009263323,1.2731742654166507,-1.9655600832979083,-1.8817872335025358
11,2018-01-18,-3.7572625507474373,1.1298217005974613,1.2447863554919374,-1.524827114255024,-1.752159816272428
12,2018-01-19,-3.8304432884345587,1.6557964607724933,1.256735340074512,-1.844019445270321,-1.8017452888782894
13,2018-01-22,-3.903086506666511,2.2831736006962733,0.25741506576289347,-1.8811252405854477,-1.1880370922117323
14,2018-01-23,-3.8889719121470105,2.2056753742616224,0.31174279951403133,-1.826456466622658,-1.199760090346019
15,2018-01-24,-3.7631712286000147,1.5040665893999654,-0.399555191653467,-1.075408930078884,0.06637413412881255
16,2018-01-25,-3.5264177677853112,-0.15170637778143753,-0.006246042451173495,-0.24848340968625804,0.08087369918228458
17,2018-01-26,-3.5914104875222246,0.29466730063275504,0.08235017671776768,-0.5600991511822269,-0.05222325094195347
18,2018-01-29,-3.7144471758100575,1.156643830119227,0.0504598675843261,-1.0901296446024495,-0.22468936260226605
19,2018-01-30,-3.613018361139992,0.46417289589351174,0.3310822146370053,-0.7741447181763137,-0.2805811419540209
20,2018-01-31,-3.8220161836045805,1.9376479865656395,-0.2743956704855985,-1.4619580296330301,-0.136833214728346
21,2018-02-01,-3.7019976407353874,1.1127177422157528,0.058879065755884634,-1.0729734781700815,-0.28562922527773493
22,2018-02-02,-3.4939483056812466,-0.3134236746591071,0.7730373014495261,-0.4542001466643854,-0.4279890481936928
23,2018-02-05,-3.1746368706733565,-2.5671724791320845,1.8435723159796606,0.4992660199083935,-0.8165915900622377
24,2018-02-06,-3.211364923018604,-2.3573390652165247,1.288591715095709,0.5047723339892394,-0.4965194733304926
25,2018-02-07,-3.5148964985802778,-0.2445385313180295,0.5036099542695267,-0.512926712168122,-0.3535327821991715
26,2018-02-08,-2.963682122200969,-4.1694900653464515,1.2778782574077385,1.573689959407348,-0.30020662320119
27,2018-02-09,-2.955282645049267,-4.324892758940999,0.7353886037083068,1.7602191772399205,0.24016803834351882
28,2018-02-12,-3.082175699979608,-3.5013991945211167,0.5388288717778775,1.304556525069976,0.04438964752931156
29,2018-02-13,-3.2528429904962834,-2.292801264230047,0.19113555170851154,0.7370572144772174,0.12408767462400286
30,2018-02-14,-3.260994490755822,-2.2380025515521043,0.13498657655780782,0.7027274871728326,0.20132325841152374
31,2018-02-15,-3.4668147648849104,-0.7625909239765937,-0.21029596672202128,0.023175958609472583,0.13784379316399203
32,2018-02-16,-3.5257271637624963,-0.31508185670170236,-0.31942258914637556,-0.18810019192214564,0.1194872690864759
33,2018-02-20,-3.5192159133271703,-0.3478085237879419,-0.3762470735290685,-0.12180128708436444,0.22296386787399836
34,2018-02-21,-3.500268643928349,-0.4856454198123563,-0.36955763935700464,-0.0726987363863264,0.2520196859449242
35,2018-02-22,-3.7424513636129046,1.2559444737558976,-0.9891612830637131,-0.8907436740032519,0.45107381652929046
36,2018-02-23,-3.863245008328867,2.1685000508004353,-1.130728785099402,-1.3149743796465667,0.47352837017704735
37,2018-02-26,-3.938413157693397,2.7749026070654463,-1.1471652616358823,-1.5989855855252677,0.5057488535840025
38,2018-02-27,-3.8182377114460766,1.9606131186911155,-0.9213491300365007,-1.1954507647028099,0.5118793691872562
