,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
19,2018-01-30,41.7425,42.5885002,42.530778325442704,43.5657502,43.06357803447143,43.66928571428572,43.23424044951217,43.47883336666667,43.2941427857478,43.23650012,42.98639958412319,41.70287504,41.963313749930094,39.777099945,40.54651719639526,32.83596281709026,43.77331571033096,-85.25972577164225
20,2018-01-31,41.857498,42.2489998,42.30635155029514,43.2739998,42.84429075547662,43.54678571428571,43.050674789577215,43.42433330000001,43.20145602414984,43.21815004,42.942128101292845,41.71830003,41.96120925779288,39.809099935,40.56048166670695,34.47852738931552,44.46814711865572,-82.27276706018152
21,2018-02-01,41.945,42.0824998,42.185901033530094,42.9869999,42.68078334538996,43.41285714285714,42.90325148430025,43.352333300000005,43.12039434416844,43.20630008,42.90302433203247,41.74117502,41.96088691152275,39.84232494,40.57521911240405,35.765782055245324,45.00442107383068,-79.99998961039769
22,2018-02-02,40.125,41.532,41.4989340223534,42.5379997,42.21609546440997,43.11660721428571,42.53281795306022,43.235333366666666,42.927143093918495,43.1589001,42.79408031032293,41.73867502,41.9243805359414,39.86709995,40.57043009904788,24.8361910839933,37.24602204374053,-98.00004
23,2018-02-05,39.122501,40.9584998,40.70678968156893,42.0252498,41.65362374360815,42.7648215,42.07810902598552,43.0865,42.681682311005176,43.07565012,42.65009440667316,41.72775003,41.86867013893335,39.88466244999999,40.55503894320477,21.024935311332243,33.90704311159948,-97.96678905666754
24,2018-02-06,40.7575,40.7614998,40.72369312104596,41.675,41.49069215386121,42.477857071428566,41.90202782252078,42.9866667,42.55754151548805,43.016000080000005,42.57587382892438,41.73620005,41.846578289538975,39.910612445,40.55718959660971,37.79171195951533,42.60879918519496,-65.40230945523082
25,2018-02-07,39.884998,40.3669998,40.4441280806973,41.3079998,41.198747762250086,42.12571414285714,41.63309051285134,42.85775,42.385119351563,42.93885004,42.47034766205438,41.73935003,41.807582023880215,39.930487435,40.5500540027144,33.68217121145135,39.715117336516,-78.7739835175529
26,2018-02-08,38.787498,39.7354994,39.8919180537982,40.9089996,40.760338714568256,41.70946385714286,41.253678177804495,42.72924986666666,42.15301474617679,42.84415002000001,42.32592004886377,41.72752499999999,41.74754736267763,39.943762425,40.53135617349792,29.35762601741825,36.483086997091846,-95.59390173366997
27,2018-02-09,39.102501,39.5309996,39.62877903586547,40.5314998,40.45891367555584,41.34178535714286,40.966854554097225,42.61099983333334,41.95620740608008,42.76085,42.19950966228367,41.721875010000005,41.69497189949233,39.95967494,40.516208331897566,32.054113297505594,37.985256561302485,-79.33690832727287
28,2018-02-12,40.677502,39.8419998,39.97835335724364,40.4002498,40.49865700727296,41.085892785714286,40.92827421355093,42.5412499,41.87371028246655,42.72700006,42.13982227233328,41.73182504,41.674749213913856,39.98332496,40.5179171552483,43.63835428096881,44.75931643435051,-58.23843828018246
29,2018-02-13,41.084999,39.9074996,40.347235238162426,40.3344997,40.60526464231424,40.90946414285714,40.949170851744135,42.5004999,41.82282568322809,42.68945000000001,42.098456111154896,41.752500010000006,41.66302851649273,40.009187465,40.52392122731739,46.194352462614255,46.33223218337714,-52.77967142938088
30,2018-02-14,41.842499,40.2989998,40.84565649210828,40.3329998,40.830216343711655,40.84267835714285,41.06828127151158,42.4597499,41.82409492948006,42.67104996,42.08841845087046,41.78745,41.666595056518496,40.03517496,40.5378729927481,50.6725991362459,49.12480796269253,-42.63231846854413
31,2018-02-15,43.247501,41.19100039999999,41.64627132807219,40.4632499,41.26972264485499,40.86910707142857,41.35884390197671,42.4660833,41.91592757977483,42.68699996,42.13387321892373,41.84020001,41.698009505415705,40.067024970000006,40.56652527874162,57.70423014293402,53.75350572443406,-23.811128759393345
32,2018-02-16,43.107498,41.9919998,42.13334688538146,40.7614997,41.603863618517714,40.94892821428572,41.59199778171314,42.461083233333326,41.99280309121429,42.70094992,42.17205502712296,41.89489998,41.72601575153288,40.098737465000006,40.59337740566959,56.83481465807802,53.25283732516002,-25.686587315929373
33,2018-02-20,42.962502,42.4489998,42.40973192358764,41.1454998,41.85088877878722,41.036071214285705,41.77473167748472,42.4348333,42.055364311484006,42.71514998,42.20305329414134,41.941675,41.75058281266052,40.130387475,40.61839805267818,55.895523762647215,52.72539355841533,-27.6289313290112
34,2018-02-21,42.767502,42.7855004,42.52898861572509,41.3465,42.01754572809863,41.1010715,41.907101053820085,42.40749996666667,42.10130867872416,42.723899980000006,42.22518877524574,41.98377503,41.77078607449601,40.158024975,40.641081174884285,54.58889198193423,52.00699079409637,-30.24112120011772
35,2018-02-22,43.125,43.0420006,42.72765907715007,41.6705002,42.21890105026252,41.18535721428572,42.069487579977405,42.39224996666667,42.16735328041835,42.73955,42.26047585406669,42.03182503,41.79768866086693,40.18238748,40.66728232673963,56.59228784308729,53.218850446940586,-25.45213322811344
36,2018-02-23,43.875,43.1675004,43.11010605143338,42.1792504,42.52000995021479,41.45321435714286,42.31022256931375,42.40233336666666,42.277524037022175,42.7537,42.32379115418061,42.08527504,41.838953544157,40.209274975,40.70109811099987,60.5267048255173,55.65498390241818,-15.405249108473
37,2018-02-26,44.7425,43.4945008,43.65423736762225,42.7432503,42.92409905017573,41.854642857142856,42.634526226738586,42.433083366666665,42.43655474498867,42.79005002,42.41864338497936,42.14817505,41.896627618060194,40.24141248,40.7436774039672,64.53124236801173,58.26211636711922,-3.7843531434222295
38,2018-02-27,44.5975,43.821500400000005,43.96865824508151,43.1352501,43.2283537683256,42.128928571428574,42.89625606317344,42.44391673333334,42.57597056844832,42.82064999999999,42.50408952442725,42.20795006,41.950272621270045,40.271962485,40.78425664395197,63.3739503212327,57.67436467806027,-6.911364262265722
39,2018-02-28,44.529999,44.1739998,44.155771830054334,43.4797501,43.46501653772094,42.46071435714286,43.11408845475031,42.46,42.70203691934108,42.850149980000005,42.58353765343082,42.26955006,42.00150832979408,40.29948747,40.82367500403382,62.80924303729725,57.394842052908,-8.22910025782759
40,2018-03-01,43.75,44.2989998,44.02051455336956,43.6705002,43.516831712680776,42.81517878571429,43.1988766607836,42.425833266666665,42.76964744090976,42.85529998,42.629281661319226,42.31857506,42.03623291591796,40.323612475,40.85445257307772,56.53971631097881,54.24442970408754,-18.499004213035963
41,2018-03-02,44.052502,44.3345002,44.0311770355797,43.7510003,43.61422631037518,43.16875028571428,43.31269337267912,42.4004167,42.85241225144372,42.85425002,42.68509467664874,42.37085007,42.07627317864167,40.349537485,40.88806893050157,58.27905525380668,55.23271818474724,-14.516093355126625
42,2018-03-05,44.205002,44.2270006,44.08911869038647,43.8607507,43.72164007212515,43.42071457142857,43.43166785632189,42.386750033333335,42.939676106455664,42.8656501,42.74469935023967,42.4233001,42.11854434027493,40.382749995,40.922915377322326,59.16628647922043,55.73259123361735,-12.508192892216648
43,2018-03-06,44.1675,44.1410006,44.11524579359098,43.9812505,43.80270551355694,43.64089321428571,43.5297788088123,42.38400003333333,43.01889055142667,42.87725006,42.80049587222163,42.475225120000005,42.15922915155248,40.412912505,40.95698283849455,58.83493627664345,55.574338161830816,-13.001965240807175
44,2018-03-07,43.7575,43.9865008,43.99599719572732,44.0802503,43.79448632927386,43.777679,43.560141634304,42.3672501,43.066542774042574,42.87735008000001,42.83802571603447,42.52142511,42.19096327490354,40.44037501,40.98637153369528,55.195526798863774,53.84101381832491,-18.40025500994203
45,2018-03-08,44.235001,44.083501,44.07566513048488,44.1912504,43.87457990576952,43.84821471428571,43.65012288306346,42.3899168,43.14192717590564,42.88700012,42.89280943942152,42.57377512,42.23154606341402,40.46906251,41.020444202435904,58.42135392583858,55.5166797078323,-12.113209246401382
46,2018-03-09,44.994999,44.2720004,44.382109753656586,44.3032503,44.078292468356885,43.98303621428572,43.829439698654994,42.463833433333335,43.26148019709445,42.93405006,42.97524879355899,42.63125010000001,42.286409418249725,40.5017875,41.06210819085561,62.988821526449016,58.031391229228426,-2.1066496660038183
47,2018-03-12,45.43,44.517,44.73140650243772,44.3720003,44.32405747411018,44.159286071428575,44.04284773883433,42.5489168,43.401384700813686,42.98965002,43.07151416138501,42.68585009,42.34881652196804,40.537262505,41.10787103993336,65.33600093080507,59.39394559852023,-2.083981596762836
48,2018-03-13,44.9925,44.682,44.81843766829181,44.41150029999999,44.44559247881742,44.3182145,44.16946804032309,42.649000066666666,43.50403730097121,43.03410002,43.146847401493176,42.73460009,42.40129674931156,40.56988751,41.14854926326643,61.13660181090295,57.44862590925437,-10.613350645021129
49,2018-03-14,44.610001,44.8525002,44.74895877886121,44.4195005,44.47548493721425,44.424286,44.228205768280006,42.74458343333333,43.57538979781931,43.08015006000001,43.20422631216477,42.78130011,42.44513997031293,40.600925015,41.18477726324948,57.64796684590924,55.79184143824615,-15.213459436375196
50,2018-03-15,44.662498,44.9379996,44.720138519240805,44.5107503,44.5094873122662,44.48053585714285,44.28611139917601,42.83808343333333,43.6455258109888,43.11210004,43.26141376101287,42.8379751,42.48915284826777,40.632150005,41.22115676921944,58.00218417468826,55.9725622756367,-14.582106383897347
51,2018-03-16,44.505001,44.84,44.6484260128272,44.5560002,44.50867161912689,44.46357164285713,44.31529667928588,42.9234168,43.70097582327595,43.14105007999999,43.31018215336257,42.89240011,42.52916401669122,40.663725015,41.255490658054384,56.47608551773226,55.269612507740185,-16.47623770008872
52,2018-03-19,43.825001,44.5190002,44.373951008551465,44.5180001,44.38436787019473,44.40839314285714,44.24992392204776,43.04675016666667,43.70897744759326,43.1524001,43.33037123327424,42.94022512000001,42.55488299260844,40.69137503,41.28234233982946,50.32005606772745,52.32717475091247,-24.654230265090828
53,2018-03-20,43.810001,44.2825004,44.185967672367646,44.4822502,44.27993753015932,44.35696471428571,44.191267532441394,43.20300016666667,43.71549509614519,43.15360012,43.34918033819861,42.98557511,42.57979267229388,40.71611254,41.30874346959826,50.19009264850935,52.26352507785371,-24.834627159907058
54,2018-03-21,42.817501,43.9240004,43.729812114911766,44.3882503,44.01403997922127,44.290357642857145,44.0080986614492,43.27166686666667,43.65755999308864,43.13820009999999,43.32833006746384,43.02272510999999,42.584510136914616,40.737787555,41.32449449267549,42.38897439791503,48.23740819452687,-36.77088836691381
55,2018-03-22,42.212502,43.4340012,43.22404207660784,44.1860004,43.68648761936286,44.158929071428574,43.76868577325597,43.34925033333333,43.56433044502785,43.11080014,43.28457190116679,43.05132512,42.57712773389511,40.75578757,41.33376051680748,38.464284506451015,45.99745033579711,-56.36779432584928
56,2018-03-23,41.235001,42.7800012,42.561028384405226,43.8100006,43.2407627794787,43.94678614285714,43.43086113682185,43.430833766666666,43.414051125813465,43.0640502,43.204196213692704,43.05605012,42.55049472277308,40.76775008,41.3327304973339,33.1274082349793,42.67693191697128,-84.94274235506005
57,2018-03-26,43.192501,42.6535012,42.77151925627015,43.5862507,43.23198791048257,43.87714335714286,43.3990797852456,43.5671671,43.39975756929333,43.05150022000001,43.20373757589882,43.07117513,42.563234088866935,40.78997508,41.35211781457432,48.52888311948111,50.15025717283683,-52.03684811578047
58,2018-03-27,42.084999,42.3085008,42.542679170846775,43.2955006,43.023444472213015,43.757679,43.22386901387952,43.614083666666666,43.31493443570146,43.00775022,43.15986529448986,43.06942514,42.553744833301,40.81417508,41.359754167394826,42.55698438947866,46.58670236356662,-81.68107363816229
59,2018-03-28,41.619999,42.0690004,42.235119113897845,42.9965004,42.76827256817428,43.57089314285714,43.01001967869559,43.631917,43.20558376232297,42.95920018,43.09947814241878,43.06840013,42.53521796996654,40.840500075,41.36246455077176,40.31382926797042,45.18859095698742,-91.70262752211794
60,2018-03-29,41.945,42.0155,42.13841274259857,42.7247506,42.61858664668805,43.35303607142857,42.86801705486951,43.6353337,43.12425577758224,42.90260014,43.05420431793295,43.06757513,42.52350765674297,40.86698758,41.36852869173244,42.59145030104441,46.355484266022366,-84.6982941160116
61,2018-04-02,41.669998,42.1024994,41.98227449506572,42.4412503,42.44611598365386,43.0844645,42.7082811808869,43.58275026666666,43.03043269507691,42.83970012,42.999921519273016,43.05302511,42.50657411801964,40.893887565,41.37166551789533,41.1601825737936,45.505387388362685,-88.38679978980556
62,2018-04-03,42.0975,41.8834992,42.02068299671048,42.2685002,42.38273125935316,42.87767878571429,42.62684369010198,43.54908366666667,42.97024348889451,42.789350080000006,42.96453231609071,43.03837511,42.498458439701054,40.924012575,41.37921448334429,44.29409370018141,47.070206228157495,-79.40094587493438
63,2018-04-04,42.9025,42.0469994,42.31462199780699,42.1777501,42.47723466674349,42.75571442857142,42.66359786475505,43.54708359999999,42.96587294122061,42.76240008,42.96209966805487,43.03037512,42.50647397855872,40.96068757,41.395050126331,49.72429514229054,49.88060724383309,-62.48029427220171
64,2018-04-05,43.200001,42.3629998,42.60974833187132,42.2160001,42.60864672733559,42.651250357142864,42.73511828278771,43.56150023333334,42.98097797728152,42.74120014,42.97142916222747,43.02177512,42.52023194525027,40.99376258,41.4138055273505,51.60196676472517,50.88017382956747,-56.226988964792426
65,2018-04-06,42.095001,42.393,42.43816588791422,42.20425,42.51525659509276,42.479107500000005,42.64976931174935,43.52716693333333,42.92381817225798,42.71200016000001,42.93705932357104,43.00302512,42.51179665122974,41.02297509,41.42088076953196,44.89510980120383,47.2504002409915,-79.45347346295316
66,2018-04-09,42.512501,42.5615006,42.46294425860948,42.33200000000001,42.514755577803164,42.3853575,42.63146687018277,43.4817503,42.89728158048305,42.70670018,42.92040992783954,42.99147513,42.51181062288713,41.0532001,41.43221394751402,47.66294940695562,48.68478470982778,-70.67785601681554
67,2018-04-10,43.3125,42.8045006,42.746129505739646,42.34399990000001,42.65980001820259,42.34982171428572,42.722271287491736,43.43408363333333,42.92406986562862,42.7154002,42.93578605320802,42.98967513,42.527692774552186,41.087725095,41.45172661306029,52.57820816383738,51.31544541618592,-53.86232264844981
68,2018-04-11,43.110001,42.8460008,42.86742000382643,42.4465001,42.74165474216575,42.37071457142856,42.773968582492834,43.38450033333333,42.9360654226913,42.73780018,42.94261803073511,42.99242515,42.53924281746555,41.120425100000006,41.468928003608845,51.26575851660365,50.63406571815163,-58.11873883342098
69,2018-04-12,43.535,42.9130006,43.089946669217625,42.6380002,42.88589933449925,42.465178714285706,42.87543943816046,43.351333700000005,42.97470636318232,42.77365018,42.96584875771104,43.00507515,42.55899294075433,41.15582509,41.49035044810256,53.86846096925545,52.02067627163365,-49.18549658434058
70,2018-04-13,43.682499,43.2305002,43.28746411281176,42.8117501,43.03073563731757,42.63999999999999,42.98304737973906,43.349083666666665,43.02037040428887,42.8101502,42.99395276028172,43.01415012,42.581276150921454,41.19457509,41.51307063347583,54.77125911657413,52.50086096618428,-46.08514976353126
71,2018-04-16,43.955002,43.5190004,43.5099767418745,43.0402505,43.1987840668962,42.694464357142856,43.11264132910719,43.34583366666666,43.080669216942,42.85035024,43.03164105788502,43.02832516,42.60852126684306,41.2320626,41.53836917823521,56.46631883336082,53.39451153089848,-40.35728849185495
72,2018-04-17,44.560001,43.7685006,43.85998482791634,43.2865006,43.44627805473325,42.87125021428572,43.30562261855956,43.35766696666666,43.17610997717868,42.93905026,43.09157688264956,43.048975180000006,42.64722377938128,41.275262615,41.56966062849867,60.04641212019133,55.32950881803717,-27.640546505517605
73,2018-04-18,44.459999,44.0385002,44.05998955194423,43.4422505,43.63059095387266,43.07410735714286,43.45953946941829,43.36741693333333,43.258941527070114,43.04580022,43.14524061618226,43.060725170000005,42.68317435619947,41.317537605,41.59958029420123,59.180082369749485,54.93851623558624,-29.742532842879594
74,2018-04-19,43.200001,43.9715004,43.77332670129615,43.4422505,43.55230187135036,43.163750285714286,43.42493434016252,43.348833633333335,43.255138912419056,43.09465024,43.147388086869896,43.05532516,42.69342364794794,41.35416261,41.61614058406668,49.491268653229525,50.29455965216878,-56.226988964792426
75,2018-04-20,41.43,43.5210006,42.9922178008641,43.3757504,43.16642880383211,43.14660757142857,43.15894309480751,43.25533359999999,43.13738801480384,43.12555028,43.08003939416233,43.03220016,42.6683691748806,41.38120011499999,41.61421526650405,39.66677325323682,44.78019899211614,-93.4314240672622
76,2018-04-23,41.310001,42.9920004,42.43147886724273,43.2555004,42.82889647586264,43.09035764285714,42.91241748216651,43.13250033333333,43.01949207832761,43.17600034,43.010625984890986,43.01007518,42.64143266449919,41.409337625000006,41.61106990774503,39.100079910754026,44.43764927246969,-93.00056335943364
77,2018-04-24,40.735001,42.2270004,41.86598624482848,42.9977505,42.44818820752397,42.93553628571429,42.62209528454431,42.97600036666667,42.87210555710159,43.208650340000005,42.92138561781832,42.984750170000005,42.603629088270175,41.43278764,41.60201550196401,36.41546499972191,42.81033761689074,-90.95686835817706
78,2018-04-25,40.912498,41.5175002,41.548156829885656,42.7780002,42.16897180615597,42.77214321428571,42.3941489799384,42.8400003,42.74567926306006,43.21335026,42.84260556570317,42.97017516,42.57009573628315,41.456025135,41.594891897424354,37.8343994797621,43.47300108131215,-86.42462266472015
79,2018-04-26,41.055,41.0885,41.38377121992377,42.5300002,41.966431477763976,42.69785742857143,42.215595782613285,42.721500266666666,42.63660318154408,43.21275028,42.77250326223132,42.95110014000001,42.5400537904942,41.479387635,41.58931624278597,39.01112744181399,44.01311578757501,-83.06998124831122
80,2018-04-27,40.580002,40.9185004,41.11584814661585,42.2197505,41.7143533908978,42.55982178571429,41.99751661159818,42.58541706666667,42.50391923431556,43.18750034,42.68652267395272,42.92927515,42.501190099090536,41.500112640000005,41.578896626795206,36.52902594351835,42.6058868043112,-90.77004915346812
81,2018-04-30,41.314999,40.9195,41.18223176441057,41.9557502,41.64174350164365,42.41714314285714,41.90651426338509,42.47908366666668,42.42721470305202,43.14885030000001,42.63273734371381,42.91792513,42.47767104176918,41.52197513,41.57617330637339,42.61345184034288,45.406858962127,-74.7133151283452
82,2018-05-01,42.275002,41.2275002,41.546488509607045,41.7272503,41.75688141043572,42.35750035714285,41.9556459616004,42.42741703333333,42.417394528659486,43.13220037999999,42.6187084846216,42.91657515,42.47365274845662,41.54705015,41.583382282795206,49.432000208012845,48.791881408314005,-53.7411032222829
83,2018-05-02,44.142502,41.873501,42.41182633973804,41.6955006,42.19063060853832,42.40089335714286,42.24722676672035,42.4385004,42.52869178489707,43.15580038,42.67846518344616,42.935475180000005,42.50673998666917,41.580812665,41.60977200094749,59.5105194980892,54.48511738386861,-12.943724740578864
84,2018-05-03,44.2225,42.507001,43.01538422649202,41.79775049999999,42.560061406985895,42.43946485714286,42.51059653115764,42.48533369999999,42.63796973427881,43.18490033999999,42.73901565639661,42.954400160000006,42.5407564654663,41.614325165,41.636704785522205,59.87940494662907,54.70880755734543,-11.196089568541804
85,2018-05-04,45.9575,43.5825006,43.99608948432802,42.2505005,43.17777751480664,42.58250042857143,42.97018366033662,42.61016696666666,42.85213297726572,43.24155034,42.8652309049092,42.99055017,42.60849484588461,41.65533766000001,41.68122889780504,66.91880358953821,59.21685809990884,-1.7781544078161051
86,2018-05-07,46.290001,44.577501,44.76072665621868,42.7485005,43.74363633029634,42.70607185714285,43.412825972291735,42.77866696666667,43.07393091425232,43.28985036,42.99953579467604,43.02177517999999,42.68148054593626,41.69886267,41.7287036765339,68.07486035610722,60.00796695889482,-9.282530958954297
87,2018-05-08,46.512501,45.4250008,45.34465143747912,43.3262505,44.24706627024246,42.85267914285714,43.82611597598617,42.88933363333333,43.29577414562456,43.32525038,43.13729931360924,43.0576502,42.75742861548856,41.74358767,41.77796410692441,68.85910363315482,60.53916101742767,-5.991110353714505
88,2018-05-09,46.84,45.964500400000006,45.84310095831941,43.9190007,44.71850876656202,43.112679071428566,44.22796717918801,43.04783366666667,43.52443387819738,43.37010038,43.28250344189375,43.095375190000006,42.83836173406683,41.787675175,41.830071570448965,70.0262458697812,61.32331826897513,-1.1464498737350928
89,2018-05-10,47.509998,46.622,46.39873330554627,44.5645005,45.22605226355074,43.54696464285714,44.665571288629614,43.24416696666667,43.7815670473801,43.42970036,43.448287739443295,43.13992517,42.93097046280111,41.834300160000005,41.88851938232587,72.31250062399212,62.88794120091257,-1.1096304262623014
90,2018-05-11,47.147499,46.8599998,46.648321870364185,45.2212502,45.57540621563243,43.96392878571429,44.996494983479,43.41758359999999,43.99872394757612,43.49765034,43.59335501351724,43.17647516,43.014555501641055,41.878212645000005,41.942617157231936,69.23548155157768,61.49218997336547,-5.9852067209701145
91,2018-05-14,47.037498,47.0094992,46.77804724690946,45.7935001,45.84124108551744,44.41410714285714,45.26862871901513,43.59650026666667,44.19477388646497,43.55735025999999,43.72841959268885,43.20580014,43.09430135674368,41.92520014000001,41.99500926044365,68.28592138998773,61.065687084818656,-7.464709472685772
92,2018-05-15,46.610001,47.0289992,46.72203183127297,46.227,45.98101561542336,44.82107164285714,45.447478356479785,43.74691696666667,44.35059499058096,43.60545024,43.84142290436698,43.23555017,43.16399080582269,41.971375145,42.04245072839381,64.5790578822812,59.40511935217706,-13.214502545932096
93,2018-05-16,47.044998,47.0699988,46.82968722084865,46.5172496,46.17446695807366,45.248928642857145,45.66048097561581,43.885000233333336,44.52442744281923,43.663000200000006,43.96705342763386,43.27012513,43.24091994366388,42.020687640000006,42.09385926804767,66.56779904842031,60.53749736517849,-7.363835202107618
94,2018-05-17,46.747501,46.9174994,46.8022918138991,46.769749700000006,46.278654965696624,45.68946428571428,45.80541697886704,44.00325023333333,44.66785154329616,43.72280022,44.07609069353772,43.300075150000005,43.31042583646945,42.06686264,42.141666693586,63.92438188927613,59.36306749179176,-11.365140918665984
95,2018-05-18,46.577499,46.8034994,46.72736087593273,46.8317496,46.33299024466088,46.06535714285714,45.90836124835143,44.152666833333335,44.79105460502996,43.76965018,44.17418522872645,43.32832515,43.375183042488594,42.103325135,42.18722182799943,62.39949131626425,58.68835266605014,-13.651651284909484
96,2018-05-21,46.907501,46.7775,46.78740758395515,46.893499600000006,46.437446745631625,46.39624992857143,46.041579881904575,44.29916683333333,44.927599533749074,43.80790022,44.28137417887693,43.37097514,43.44519636672715,42.14340013,42.23568269037001,64.18547921272119,59.61243027700415,-9.213156479665413
97,2018-05-22,46.790001,46.8135,46.7882720559701,46.9212496,46.50154751915315,46.585357,46.1413693643173,44.41508353333334,45.04775446706495,43.83510024,44.37975178625783,43.41237513,43.51149178233009,42.18186263500001,42.28242492801781,63.03735532362021,59.12409733713601,-10.793520052056513
